sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.jmat.2020.11.001__sample_39619,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jmat.2020.11.001,,39619,Mn0.08Cu1.8S,unknown,p,p,,,,,0.9213149,0.8401967636308904,0.7613365207606493,0.9007133555706491,0.9213149,2.502306216334928,0.7613365207606493,0.9007133555706491,0.9213149,0.8401967636308904,0.7613365207606493,0.9007133555706491,27612.3,21726.379999999997,95548.64138899503,69514.81375993886,0.7236173,0.7302741500000001,0.0002027586,0.0001344525,0.9213149,2.502306216334928,0.9007133555706491,322.785,778.007,455.2219999999999,10,False,False,False,True,True,True,True,Cu;Mn;S,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,ML_close_to_fitting,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.277735746108202,0.2947055208957692,0.0169697747875671,0.2544909411323376,0.2956487807380821,0.0411578396057444,0.5635615046311554,0.6219359499856615,0.058374445354506,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmat.2020.11.001
10.1021_acsaem.1c01859__sample_45953,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.1c01859,,45953,Cu2Ni0.05Sn0.95S3,unknown,p,p,,,,,,0.7941819139131799,0.5419091297457285,0.3595333362395488,,0.6979824941508878,0.5419091297457285,0.3595333362395488,,0.7941819139131799,0.5419091297457285,0.3595333362395488,23607.36,17634.83,29243.961804479582,21748.679011481297,0.7342601,1.303083,0.0001846747,0.0001384058,,0.6979824941508878,0.3595333362395488,323.384,722.352,398.96799999999996,9,False,False,False,True,True,True,True,Cu;Ni;S;Sn,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.1521992558423779,0.411402868385391,0.259203612543013,0.1068237183732315,0.4844804684878623,0.3776567501146308,,,,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.1c01859
10.7567_1882-0786_ab587c__sample_30931,100,A,observed ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.7567/1882-0786/ab587c,,30931,K9Ba14.5Ga40.5Sn97.5,unknown,n,n,,,,,1.01079,0.4153169727410165,0.8052742841298575,1.0075841977263995,1.01079,0.7006204567177118,0.8052742841298575,1.0075841977263995,1.01079,0.4153169727410165,0.8052742841298575,1.0075841977263995,38260.05,28721.94,35289.32527614893,24566.92889517559,1.026052,1.026052,0.0002358974,0.00021587325,1.01079,0.7006204567177118,1.0075841977263995,303.158,748.869,445.711,37,True,False,False,True,True,True,True,Ba;Ga;K;Sn,False,Ga,True,,False,False,True,False,True,True,True,False,,True,False,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.1627963281264244,0.6818601404300899,0.5190638123036655,0.135313275040148,0.4792225448976581,0.3439092698575101,0.203321872861962,0.5891164606485854,0.3857945877866233,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.7567/1882-0786/ab587c
10.1007_s10832-007-9297-x__sample_19278,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s10832-007-9297-x,,19278,Ca3Co4O9,unknown,p,p,,,,,0.2472561,0.1010590532299573,0.1378214975051359,0.1754196609676763,0.2472561,0.0801382388224776,0.1378214975051359,0.1754196609676763,0.2472561,0.1010590532299573,0.1378214975051359,0.1754196609676763,11854.96,10637.4,10528.967396951446,6127.041108314918,1.949073,1.9898894999999999,0.0001728902,0.00016113975000000002,0.2472561,0.0801382388224776,0.1754196609676763,296.133,972.376,676.2429999999999,12,False,False,False,True,True,True,True,Ca;Co;O,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation,both_good,candidate hypothesis only; no causal mechanism proven,0.2636300781712113,0.4071345738943998,0.1435044957231884,0.1911765953284903,0.3143464757983895,0.1231698804698992,0.2973116166011512,0.4847464000358099,0.1874347834346587,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s10832-007-9297-x
10.1007_s11664-012-2403-0__sample_8590,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-012-2403-0,,8590,Mg2Si0.8Sn0.2,unknown,n,n,,,,,,0.2268615282058624,0.3731995355560349,0.4182137300203563,,0.4125598293663395,0.3731995355560349,0.4182137300203563,,0.2268615282058624,0.3731995355560349,0.4182137300203563,100632.9,78691.98000000001,109097.25064155714,81452.28588256169,1.836502,2.093156,0.0001492792,0.0001492792,,0.4125598293663395,0.4182137300203563,299.387,810.959,511.57199999999995,10,False,False,False,True,True,True,True,Mg;Si;Sn,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.2374918687015192,0.5515258348225568,0.3140339661210376,0.1076344252545873,0.4575464363764089,0.3499120111218216,,,,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-012-2403-0
10.1007_s11664-012-2048-z__sample_11441,100,A,low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-012-2048-z,,11441,Ti0.913265306Ni1.086734694Sn,unknown,n,n,,,,,0.0330243,0.0787634003394388,0.0344419613699734,0.0358980092954549,0.0330243,0.0334237759285904,0.0344419613699734,0.0358980092954549,0.0330243,0.0787634003394388,0.0344419613699734,0.0358980092954549,117695.1,23033.33,35850.58382088884,29893.08509161276,1.036415,3.2515405,0.0001442254,3.751938e-05,0.0330243,0.0334237759285904,0.0358980092954549,7.243,881.326,874.083,67,False,False,False,True,True,True,True,Ni;Sn;Ti,False,,False,,False,True,True,False,True,False,True,False,,False,False,,,,,,,,,no,,,no,,ML_much_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.4514281663904974,0.9423387008588278,0.4909105344683304,0.2588794676135652,1.470577857580955,1.2116983899673897,0.3112208146889099,1.9144022171755808,1.6031814024866708,True,True,True,True,90.0,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-012-2048-z
10.3724_sp.j.1077.2011.00680__sample_16917,95,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.3724/sp.j.1077.2011.00680,,16917,Ag0.99Na0.01SbTe1.96Se0.04,unknown,p,p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=8, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.401413,1.299842173635868,0.9991234841267445,1.4056932474592718,1.401413,0.1707264001237059,0.9991234841267445,1.4056932474592718,1.401413,1.299842173635868,0.9991234841267445,1.4056932474592718,21438.95,18844.475,3611.248281709097,2746.358428967411,0.5391437,0.5448777,0.0002887931,0.00025610629999999997,1.401413,0.1707264001237059,1.4056932474592718,319.79,667.158,347.368,8,True,True,False,True,True,False,True,Ag;Na;Sb;Se;Te,False,Ag;Sb;Se;Te,True,Sb;Se;Te,True,False,False,False,True,True,True,False,unknown,True,True,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,ML_close_to_fitting,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.4356289918978425,0.5089249676581841,0.0732959757603415,0.442271479112981,0.5416273613866012,0.0993558822736201,0.440036890153853,0.5378165560719993,0.0977796659181463,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.3724/sp.j.1077.2011.00680
10.3724_sp.j.1077.2011.00680__sample_16916,95,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.3724/sp.j.1077.2011.00680,,16916,AgNa0.01SbTe2Se0.04,unknown,p,p,,,,,1.268422,0.8184619504413351,1.006993365275646,1.268605355020126,1.268422,0.2481564931611153,1.006993365275646,1.268605355020126,1.268422,0.8184619504413351,1.006993365275646,1.268605355020126,22447.92,19611.585,6023.696287531012,4494.849481046667,0.588819,0.6074354,0.0002668908,0.0002514948,1.268422,0.2481564931611153,1.268605355020126,322.105,661.807,339.702,8,True,False,True,True,True,False,True,Ag;Na;Sb;Se;Te,False,Ag;Sb;Se;Te,True,Sb;Se;Te,True,False,False,False,False,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.3386760380597644,0.3970814385664705,0.0584054005067061,0.3254104290292503,0.3112919299721554,-0.0141184990570949,0.3208136487367836,0.3075557685497863,-0.0132578801869973,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.3724/sp.j.1077.2011.00680
10.1016_j.jallcom.2020.158384__sample_40371,95,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2020.158384,,40371,MgAg0.97Sb0.995,unknown,p,p,,,,,1.166552,0.8028922792396569,1.3310309582338566,1.165719618128546,1.166552,0.1592087255692881,1.3310309582338566,1.165719618128546,1.166552,0.8028922792396569,1.3310309582338566,1.165719618128546,84017.09,46055.555,8334.142353750638,6076.494650453109,0.7679945,0.8219152000000001,0.0002322156,0.00021408510000000001,1.166552,0.1592087255692881,1.165719618128546,298.639,558.621,259.98199999999997,12,True,False,True,True,True,False,True,Ag;Mg;Sb,False,Ag;Sb,True,Sb,True,False,False,False,False,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.4352230760677972,0.6670365584061179,0.2318134823383206,0.3923801020916529,0.3580894828622978,-0.0342906192293551,0.3928481886834381,0.3576458195681644,-0.0352023691152737,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2020.158384
10.1016_j.jallcom.2020.158384__sample_40370,95,A,observed ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2020.158384,,40370,MgAg0.97Sb0.995,unknown,p,p,,,,,1.059301,0.8051812876124028,1.243801816901866,1.0627178361308474,1.059301,0.1596626222068139,1.243801816901866,1.0627178361308474,1.059301,0.8051812876124028,1.243801816901866,1.0627178361308474,76507.94,44964.384999999995,8334.142353750638,6076.494650453109,0.7555731,0.8069678,0.0002246396,0.00020674855,1.059301,0.1596626222068139,1.0627178361308474,298.367,544.465,246.098,12,True,False,True,True,True,False,True,Ag;Mg;Sb,False,Ag;Sb,True,Sb,True,False,False,False,False,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.4437302533581653,0.6212891341213114,0.177558880763146,0.403475805933317,0.3453559086502744,-0.0581198972830426,0.401851182525945,0.3442905870623911,-0.0575605954635538,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2020.158384
10.1016_j.jallcom.2017.06.296__sample_2757,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2017.06.296,,2757,PbTe0.992Se0.05I0.003,unknown,n,n,,,,,0.9028798,1.1372411056365317,1.3226368466984513,0.6785268547413705,0.9028798,1.514376788814911,1.3226368466984513,0.6785268547413705,0.9028798,1.1372411056365317,1.3226368466984513,0.6785268547413705,77552.12,46774.39,73475.66643476918,45764.24242545716,1.278636,1.2913364999999999,0.0002435976,0.0002161585,0.9028798,1.514376788814911,0.6785268547413705,303.998,822.319,518.3209999999999,9,False,True,True,True,True,True,True,I;Pb;Se;Te,False,Se;Te,True,Pb;Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_better_than_fitting,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.3291244377985415,0.3621195560328277,0.0329951182342861,0.3374627222611532,0.3181943922387431,-0.0192683300224101,0.9661606315597766,0.6905613177763287,-0.2755993137834479,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2017.06.296
10.1038_s41598-020-58998-1__sample_28170,90,A,observed ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1038/s41598-020-58998-1,,28170,Mg2Sn,,n,n,"estimated from Seebeck sign: positive=0, negative=8, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=8, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,1.423474,0.0628316834726069,0.0481090908885856,0.033992919698806,1.423474,0.0628316834726069,0.0481090908885856,0.033992919698806,,,,,87862.62,73974.65,119782.20626118108,90552.88236241315,4.438088,4.438088,0.0001233004,5.614431e-05,1.423474,0.0628316834726069,0.033992919698806,302.247,647.566,345.319,8,True,False,False,False,True,True,False,Mg;Sn,False,,False,,False,True,True,False,True,True,True,False,,False,False,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/s41598-020-58998-1
10.1021_nl3003045__sample_1350,90,A,observed ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/nl3003045,,1350,Si88.75Ge11.25P0.75,unknown,n,n,,,,,1.08251,0.6317729253196681,1.1412922066328606,1.0081353568965516,1.08251,0.6955885009881834,1.1412922066328606,1.0081353568965516,1.08251,0.6317729253196681,1.1412922066328606,1.0081353568965516,143000.0,83650.0,99888.63825266986,61594.68816256126,4.35,4.525,0.00027,0.00025,1.08251,0.6955885009881834,1.0081353568965516,294.25,1178.15,883.9000000000001,10,True,False,True,False,True,True,False,Ge;P;Si,False,Ge,True,,False,False,True,False,True,True,True,False,,True,False,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2318173093028276,0.6351984848397857,0.403381175536958,0.265274600940905,0.4624523821038949,0.1971777811629898,0.2503431336519565,0.3078609188691596,0.057517785217203,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/nl3003045
10.1038_ncomms12167__sample_2833,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/ncomms12167,,2833,Pb0.98Na0.02Te,unknown,p,p,,,,,,1.5364120854999137,2.419696508290244,1.5561307352648015,,2.6166324051964263,2.4196965082902437,1.5561307352648015,,1.5364120854999137,2.419696508290244,1.5561307352648015,248863.6,55113.635,130543.83090930372,76040.59434654142,1.271375,2.1613385000000003,0.0002756953,0.0001437415,,2.6166324051964263,1.5561307352648015,296.644,907.465,610.821,14,False,True,True,True,True,True,True,Na;Pb;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.5039415214124863,0.678415541471482,0.1744740200589957,0.431910360920238,0.4631015527221678,0.0311911918019297,,,,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/ncomms12167
10.1038_ncomms12167__sample_2838,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/ncomms12167,,2838,Pb0.9Na0.02TeSr0.08,unknown,p,p,,,,,,2.278985200936263,3.403062848925825,2.0086722318844075,,3.881293686773235,3.403062848925825,2.0086722318844075,,2.278985200936263,3.403062848925825,2.0086722318844075,203409.1,53977.270000000004,130543.83090930372,75970.76363378411,1.068401,1.4509295,0.0002992321,0.0002078077,,3.881293686773235,2.0086722318844075,301.219,911.469,610.25,14,False,True,True,True,True,True,True,Na;Pb;Sr;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.400639795448224,0.5668065153410928,0.1661667198928688,0.3519640178731947,0.3702422291572499,0.0182782112840551,,,,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/ncomms12167
10.1038_ncomms5515__sample_204,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/ncomms5515,,204,K0.01Pb1Te0.7S0.3,unknown,p,p,,,,,,1.4401482943051922,1.297942911618486,0.9534191256333784,,1.335893884310644,1.297942911618486,0.9534191256333784,,1.4401482943051922,1.297942911618486,0.9534191256333784,97834.82,27020.09,50203.5639618838,31604.223629547552,0.8979221,0.8979221,0.0002781986,0.00018377136999999998,,1.335893884310644,0.9534191256333784,326.923,917.692,590.769,8,False,True,True,True,True,True,True,K;Pb;S;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.570081700568239,0.5794842199247882,0.0094025193565491,0.4313938457860399,0.4786582719635091,0.0472644261774691,,,,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/ncomms5515
10.1038_ncomms5515__sample_409,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/ncomms5515,,409,K0.025Pb1Te0.7S0.3,unknown,p,p,,,,,,4.59473322505264,4.656990812280164,2.231742671593626,,4.262113866786264,4.656990812280164,2.231742671593626,,4.59473322505264,4.656990812280164,2.231742671593626,145848.2,27823.66,58879.808269946,34302.080784051774,0.5683117,0.6501298499999999,0.0003113841,0.00026340135,,4.262113866786264,2.231742671593626,303.846,923.077,619.231,14,False,True,True,True,True,True,True,K;Pb;S;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.574194578672424,0.5743522902629467,0.0001577115905226,0.5248709987825827,0.5159443882956557,-0.008926610486927,,,,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/ncomms5515
10.1038_ncomms5515__sample_419,90,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/ncomms5515,,419,K0.03Pb1Te0.7S0.3,unknown,p,p,,,,,,5.293194135729636,4.891694745012522,2.189320310139901,,4.910012185794868,4.891694745012522,2.189320310139901,,5.293194135729636,4.891694745012522,2.189320310139901,139017.9,25412.945,58879.808269946,34302.080784051774,0.5215584,0.5940259999999999,0.0003159132,0.0002693249,,4.910012185794868,2.189320310139901,303.846,922.308,618.462,14,False,True,True,True,True,True,True,K;Pb;S;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.5641337097027802,0.5696221365674687,0.0054884268646885,0.5138733073966824,0.5697268208600117,0.0558535134633293,,,,True,True,True,True,35.0,C,ZT_ML false positive; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/ncomms5515
